feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature 12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,Fearure_20,feature_20,class
0.950787502,1.050633048,1.045152305,0.801114296,1.021441592,0.575201436,1.293570089,0.987132471,0.148547904,1.556416036,-0.070046444,0.183454226,0.519953347,1.398376733,1.254773431,0.459931466,0.954444518,0.970628198,0.47786994,0.844594799,C,Y,1
-0.124529872,-0.035354833,-0.156400699,0.129117542,0.139517394,-0.443518216,-0.058088296,-0.157609525,-1.424765654,0.87865485,0.579061573,0.701255639,-0.068605852,0.437828182,-0.40190159,-0.983547281,-0.79709134,-0.259217816,-0.717977489,0.796098957,C,Y,1
0.948090664,0.898850659,1.340634522,1.103598955,1.34443102,1.217276142,1.28763384,1.038400847,0.237731728,-1.978384917,-1.003301831,-0.212859883,0.166868307,0.995149774,0.798736467,-0.305084899,1.303702275,0.264663428,0.581307812,-0.402301455,C,Z,1
0.914728481,1.091456081,1.238952572,0.996677932,1.078073239,0.71225598,0.737406294,1.138741223,1.027060427,1.281383398,0.217473483,0.400368289,-0.421876479,1.149270665,1.763505209,0.56436434,0.810498783,-0.28613789,0.365444599,-0.550257158,C,Z,0
-0.019777931,0.104502821,-0.215062479,-0.305433571,-0.033824537,0.135745614,-0.083792689,0.205495869,-0.994856352,-0.271296563,-1.229883115,1.270529224,0.537813397,0.215006762,0.051191099,0.726817075,0.379032853,-0.663217414,-0.662392955,-0.315427519,D,X,1
0.998785818,1.017063629,1.255393077,0.703188667,0.700768237,1.101111571,0.874816796,1.160986678,-1.566959371,-0.879717361,1.177208787,1.126433717,0.773763265,0.074995873,0.273787868,0.445706762,0.7258501,0.843588738,0.44557306,1.017782534,D,Y,1
1.126944294,1.402454089,0.816735816,1.133253934,1.011674058,0.556044411,0.868592953,0.711359841,0.587057535,-0.421482997,-1.661204405,-1.008013223,0.035631842,0.527170147,0.025689049,0.952559592,1.134179306,-0.068435591,0.250767959,-0.367815438,D,X,0
0.866381909,1.210389524,1.067710575,0.915280284,0.958266326,0.955680061,0.867794989,1.290768047,0.421247379,1.907490673,0.219308913,0.227063053,0.578549325,0.571643336,-0.715560582,0.414414402,-0.393569294,0.691827512,1.20795532,0.671685175,B,Y,1
-0.122557738,0.260868049,0.081721462,-0.074371576,-0.01517429,-0.113341022,-0.002303018,-0.091775369,0.471391263,0.115596739,-0.050080599,-0.172813352,-0.095262595,0.337124154,0.461086728,-0.108984192,-0.305956526,-0.604982514,0.009388862,0.629700901,D,Y,0
1.026708181,0.654838654,0.827659386,1.418639586,0.871783747,1.022691208,0.845007435,0.936664091,1.143566045,0.345620345,2.135321124,2.056585821,0.285408855,-0.292163789,0.641612479,-0.118676845,0.622764086,-0.660742671,1.189114923,0.116529369,C,Y,1
0.178984875,-0.090418067,0.304647724,-0.371867354,0.07986352,-0.260917889,-0.081394873,-0.19565313,0.53289172,-0.112126444,0.577516955,1.230645804,-0.752074265,-0.076540252,0.469659945,0.950882854,0.326503969,0.228385389,0.211729166,-0.184288453,D,X,0
0.024640961,-0.103285929,0.132940549,0.20588262,0.041015068,0.330114593,0.138764691,0.010491477,0.703253828,0.794758522,0.007350675,-0.243406475,-0.461488449,-1.167976809,-0.044130115,-0.309016037,-0.666064477,-0.524956773,0.479353922,-0.376560475,A,X,1
1.232165357,0.973144168,1.003680326,1.059448855,1.321515661,1.219444038,0.958846601,1.185135352,0.573447493,0.433749686,0.453221902,-0.337026375,0.765542565,0.028007492,0.887386695,0.22475587,0.607492268,0.784514769,0.920283849,0.743893009,B,Y,0
0.199253364,-0.123530379,-0.146606599,-0.089188743,0.040169019,0.341465962,0.146379614,-0.414471036,2.054514889,0.917768198,-0.655327523,-1.044666531,0.003492458,1.131284404,0.152586317,0.069726233,-0.118408922,-0.329649518,-0.629501363,-0.212624173,D,Y,1
0.862369931,0.924960724,0.752514672,1.105307337,1.027470496,0.968292462,1.233548385,1.036419649,0.312822237,-1.09714387,-0.402833428,0.106072576,-0.132606018,1.470078316,0.329239792,0.161974456,0.298665894,0.525213382,-0.370339718,0.176841351,D,X,1
0.687490829,1.171690223,1.044867931,1.29042354,1.054623687,1.043677798,1.235306651,1.089167775,2.156349632,-0.479524995,0.569876376,-1.671972472,0.197659575,0.175933783,-0.39780661,0.820028041,-0.190774529,0.566464232,0.501886928,-0.194152254,B,Y,1
-0.072990546,-0.045878149,0.085168732,0.251080722,0.18519502,0.260518079,-0.226834229,-0.119655867,0.292168828,0.013420485,-0.231868507,-1.221297385,-0.311920124,-0.130783612,0.696962265,-0.753792567,-0.030442988,0.689178611,-0.013449926,0.239538528,B,Y,0
0.326686306,0.004493179,-0.02787944,0.061535331,0.137832891,0.306066913,0.268436026,-0.066697256,0.605513651,-0.27961272,1.060800072,0.898726774,0.174873908,1.071722409,-0.029303538,0.41177306,-1.08838985,0.85485295,-0.357306406,0.538596252,B,X,1
0.87809756,0.888339649,1.224371571,1.030898733,0.961258924,1.191460965,1.071067639,0.834941608,-0.46385443,1.132926387,-0.069851868,1.168722794,0.429379089,0.785765348,0.280795556,0.025199878,1.019327144,0.104266179,0.570278202,-0.096448097,A,X,0
-0.085623032,0.240776887,0.110608017,-0.401491372,0.20743178,-0.179085592,0.411969,0.227238275,-1.154634339,-1.078315067,-1.058146431,0.439842886,0.927493679,0.279830785,0.520833367,-0.210466782,0.398782811,0.398925913,0.562965165,-0.163268302,D,X,1
1.044782827,0.871702618,0.925536189,0.398473532,0.83071314,0.940235982,1.35509817,1.441293796,-2.487456759,1.291468889,0.483841125,-0.848377804,0.892987049,0.550381411,1.342872096,0.222977808,0.897716353,0.172507756,0.741019899,-0.672486135,B,X,0
0.078663568,-0.229758807,0.026859299,-0.193317578,-0.252553955,-0.036705634,-0.013446061,0.156299448,0.397637502,0.391551175,0.011369909,0.26816695,-0.120657452,-0.538408487,-1.093690457,-0.179846333,-0.656636144,-0.040493955,-0.43178418,-0.335748757,D,Y,0
0.789316887,1.127678385,1.114478062,1.271316677,1.009215844,0.82784864,0.970127701,1.163753194,0.448078341,-0.107444882,-0.5432015,2.017806449,0.909274358,0.733787456,0.371822179,0.892444344,0.381982905,0.055018722,0.85125151,0.757070495,B,Y,0
0.09070686,0.118362827,0.298987645,0.254378484,0.090717105,0.006961508,0.019862763,0.366512248,0.273911087,-0.27362761,1.162648059,0.369052049,-0.000757251,-0.509984359,0.016611619,-1.043424265,-0.153644919,0.539325973,-0.9654168,-0.249342512,B,X,1
-0.218462553,-0.135141616,0.176281506,-0.271714803,-0.239945053,-0.018393693,0.180992408,-0.106428778,-1.001009544,1.968757309,-0.718483985,-0.160904938,0.670665035,-0.691508904,0.052066694,-0.600767697,0.128180492,-0.915825614,0.433789739,0.412653759,C,Z,1
0.802281779,1.404721244,1.195062492,1.36268154,0.975022623,1.318280074,0.917073898,1.151406413,-1.026625483,1.508918894,-0.361716988,-1.52072153,0.205331718,-0.303229451,0.299567332,0.789749369,1.105032967,0.962645275,1.292887284,0.639883854,C,Y,0
0.429029826,-0.04940514,0.144295865,-0.360772559,-0.23979028,0.274020371,-0.34784103,-0.266535688,-0.413448703,0.521229991,-0.383094921,0.127173919,-0.693643257,0.716494138,0.440403427,0.251818318,-0.563752124,0.203709017,0.356402402,0.588318774,D,Z,1
0.382806271,0.120637486,-0.373963268,0.046368418,0.016216509,-0.145348381,0.070754126,0.082956892,0.420536706,1.313473161,-1.339517924,-0.327325575,-0.493929037,-1.112967709,-0.164698228,0.009629655,-1.079634468,-0.54431386,-0.622218024,-0.228117002,C,X,1
0.749142115,0.710281717,1.262396748,0.940163646,0.89338192,0.735821543,1.005959233,1.082271526,-0.561089131,-0.521766657,-0.253086841,0.267136296,-0.043918774,-0.178272526,1.400522598,0.760338884,0.235487675,1.345226335,0.286444726,0.28365277,A,X,1
0.893800609,1.085438872,0.892175459,0.713369637,1.095872191,0.886921406,0.801281399,0.934670487,0.66908521,0.685656393,-0.630863511,-0.213432697,-0.060042566,1.06852943,0.523439272,1.440810645,0.867482408,-0.244804806,0.375040758,0.481719529,D,Z,1
0.30950104,0.158697744,-0.22045843,-0.001408997,-0.13740282,-0.066960597,0.38667195,-0.283253772,-0.425817998,0.530801584,-0.012365938,0.623235897,0.266813212,-0.428042436,-0.161824522,-0.22535328,0.058922163,-0.374137327,-0.538583413,0.35943171,A,Y,1
1.213096075,0.802564095,0.614465484,0.763193888,0.944098507,0.946952492,0.891278621,1.046851853,0.267475389,1.108444602,1.705362357,0.662306897,1.131769505,0.585005109,0.661877534,0.871504847,0.82795957,-0.353431281,0.100907053,0.087788356,A,Z,1
-0.121564397,-0.189669601,0.062475642,-0.094263144,-0.295709387,-0.541508771,0.132568219,0.332797256,0.22702886,-1.715093347,-0.628442689,-0.333039776,-1.096823963,-0.439919653,0.058282828,0.519419856,0.283510916,-0.084989593,-0.367002497,-0.458603348,D,Z,0
-0.121123108,-0.082693032,0.101193111,0.059055988,0.121747118,0.181308831,0.114489061,0.161931506,-0.399770511,-0.171810464,0.584953493,0.455146381,0.690061645,0.133848127,0.334166615,-0.633668483,0.431028795,0.143431921,-0.156580761,0.776240187,A,Y,0
-0.180740372,-0.065889557,0.035738943,0.294206938,-0.201385472,0.143034878,-0.04302276,-0.337455816,0.987728516,-0.179630373,1.95192909,0.68755072,-0.34814679,0.469205712,0.340830326,-0.514827628,0.654494705,-0.183867792,-0.351031781,0.13369565,D,Y,1
1.08800289,1.528868669,1.175209359,1.012017199,0.908047077,1.334688377,1.175792795,0.962061301,0.626877064,0.059909774,0.247846282,-0.375928245,1.066844249,0.603919192,1.052087578,0.832553026,0.286509814,0.74279696,0.309765732,1.114258803,A,X,1
0.274975284,0.123942289,-0.14382189,0.187495499,-0.020717371,0.011689896,-0.101818761,-0.15242669,1.268713895,-0.665045918,0.486287305,-0.122968947,0.027815062,0.943929494,-0.387342029,-0.108396016,-0.107347274,-0.194372647,-0.271900798,-0.207193358,A,Z,0
-0.02418963,-0.046173275,0.19556311,-0.092233946,-0.036660142,0.207436281,-0.44911718,0.030505177,0.271683585,-0.993920929,1.171119065,-0.22078915,-0.176024828,0.386699908,0.008310491,1.212706296,-0.988108032,0.342779182,0.602000565,0.31685795,C,Y,0
0.837949513,1.351724097,0.786753014,1.166323357,1.003136447,0.64138472,0.714219079,1.086201938,-0.338669054,-0.268621624,-0.719321687,-1.141986071,-0.132444422,-0.07896685,0.195704097,1.581988167,0.410708865,0.415053399,0.585960424,0.219243989,A,Y,1
0.902230116,1.411308713,0.633663551,0.98937864,0.964149795,1.003919923,0.702962767,1.202075863,0.17560355,1.13052662,0.596081494,0.752046384,1.390699858,1.171773253,0.054507279,0.69741001,0.681920217,-0.348229077,-0.037231383,0.570583125,B,X,1
-0.037394261,-0.220030847,0.464008144,-0.067310518,0.108057589,-0.021218127,-0.361853543,-0.098583655,-1.098186384,2.060422698,-0.797485497,-0.245307486,-0.428250979,0.693922985,-0.026241341,0.749506034,-0.996092783,-0.590946987,0.171491484,0.738456148,A,Y,0
0.369327399,0.124314378,0.064811406,-0.082444149,0.349627414,0.098576794,-0.358838373,0.082313144,-0.988002818,-0.192981368,0.917772151,2.017775813,-0.592926165,-0.433285277,-0.020640387,0.274439258,0.537797454,0.779870974,0.002264646,0.870429039,C,X,0
0.450487161,-0.063543019,0.021881694,-0.095482141,0.583634711,-0.183603812,-0.155008993,-0.207192386,0.57376711,-0.622671767,-0.169328857,0.707791614,0.942894258,0.371144254,0.446538717,0.356331016,-0.253514131,0.631138945,-0.261065093,-0.535979818,C,Y,1
0.015086728,0.179071086,-0.162602874,0.134388922,-0.196265187,0.059445444,-0.205192963,-0.237510633,0.198217328,-0.319832264,-1.737686198,-0.586744761,-0.179952769,-1.080456301,0.694400052,-0.12336864,0.362961806,-0.590313023,0.776797405,0.529435923,C,X,1
0.866185452,0.928046271,0.944037932,0.525668128,1.514399063,1.071532273,1.092850248,0.727105829,-2.064865278,0.960613233,-0.008360787,0.173197643,0.285083588,0.209822499,1.078710973,1.317302756,0.826932252,-0.365662289,-0.043533756,0.452614664,D,X,0
-0.110444609,0.057738726,0.235945042,-0.144798066,0.026138005,-0.060196062,-0.12363209,-0.570006022,-1.603216847,0.555742178,0.994868694,-0.392047783,0.005243991,0.056318341,-0.432694753,0.952339941,-0.146258097,0.42933172,-0.70360555,-1.039259874,B,Y,0
1.195039526,1.048264387,0.564586991,1.027729037,0.923225052,0.80907638,1.283807122,0.980137132,-0.117981095,-0.181733538,0.418911611,1.972579904,-0.688784915,0.848465317,1.241222014,1.095364324,1.426917079,0.648291919,0.061623884,-0.080673435,C,Z,0
1.113953456,1.211211362,1.227124029,1.223366755,0.989695414,0.910869939,1.533381044,1.018262946,0.953009498,0.650667629,0.349615331,-0.833141523,1.013776357,1.27667735,0.180984917,0.955906797,-0.493263571,0.898626149,1.063258947,1.373618664,C,X,1
0.867419816,1.07112267,1.166038362,0.429074667,0.89880676,1.025837495,1.297919882,0.688112844,-1.842936906,-1.507552945,-0.589578996,0.587694902,0.514282881,0.436506093,0.726381294,0.265464691,0.911429611,0.653980776,0.312352415,-0.199686523,D,X,0
0.085091512,-0.275923633,0.2544707,0.328122913,0.177415955,0.324651338,0.26188882,-0.100825735,1.369094583,-0.503722337,0.299671977,-0.284510304,-0.035853173,-0.284815038,-0.159504015,-0.208395826,0.12145127,0.645873925,-0.019758271,0.256299756,A,Z,0
-0.201308513,0.034367868,0.032097925,0.049216723,0.275693471,-0.02226377,0.151957447,0.013664426,1.304834763,0.672756787,0.522445211,0.473217066,0.084842545,0.226312015,0.025235527,-0.755546774,-0.283488196,0.252128622,-1.192504399,-0.374887938,D,Y,1
0.980940894,0.639788453,1.137101548,0.700196808,0.7456162,0.953015146,1.213758464,0.932424445,-0.152854992,0.654388134,-0.800293282,-1.103758563,0.360707638,0.546190729,1.01936395,0.600462853,0.622759222,0.164954713,0.571868719,0.771129696,D,Z,0
1.064871856,1.146374141,1.245842957,0.860100956,1.009565064,0.989776261,1.308455326,1.166242221,-0.775606361,0.779130626,0.077937297,-1.577229636,0.932635579,1.110238196,1.690193873,-0.19904102,-0.255462281,0.697848753,1.25136384,1.143384878,D,Y,1
0.057833729,0.253141568,-0.117773365,0.218172334,-0.435642264,0.585454018,0.018411027,-0.178308698,-0.34375652,0.268413274,1.270088025,1.032974235,0.907126414,-0.014753799,0.335513006,-0.311590158,-0.141539537,-0.310270438,0.115730791,-0.420560684,C,Z,0
0.939364043,0.824037129,1.029012749,1.094681483,0.961910763,0.86390119,1.000358975,0.623912891,-1.245150576,-0.53823713,-0.192606439,2.040346599,-0.15633028,1.1407477,0.515141818,0.080775875,1.156274597,0.624231211,0.204255871,1.51454493,B,Z,0
0.907076541,1.093853518,1.497037983,0.840772639,1.251029158,0.896818937,0.900025514,0.775773197,-1.882983447,-1.638245659,1.113862398,-2.460435822,0.95376615,0.2669459,0.189867852,0.240687499,0.215585706,0.405704074,0.434439768,0.393184846,B,Z,0
1.200209219,0.959105756,0.705173574,1.019562659,0.80471999,0.964097085,1.278384178,0.937920639,1.152348639,-0.160038674,-1.65563936,-0.428145331,0.803118597,-0.022462517,0.220387101,0.520840604,0.743447406,1.063640562,0.738939468,1.038089367,C,Y,1
1.278400457,0.928510915,1.104428509,0.898157327,0.910735897,0.93891106,0.928208323,1.059432005,-0.388479907,0.223994969,-0.449650194,0.302962307,-0.06098406,1.296112537,-0.479590804,0.752932179,0.341658256,1.124910549,-0.270516535,0.827148697,C,X,1
-0.28960278,-0.093062091,-0.177848166,0.177500793,0.30689642,0.020583478,0.04949611,-0.034929589,0.022350555,0.656898706,-1.165974186,-0.399256646,0.471579601,-0.376594456,-0.042709416,-0.202034725,-0.580168428,0.453930319,-0.360081452,-0.262450981,A,Z,1
1.040584604,0.973138252,0.893757141,0.909610126,0.904840911,1.248681159,0.834833445,1.410838768,0.29593324,0.605404505,-0.149635944,0.421360254,1.319978341,1.14017601,0.207753284,1.477663108,0.956301157,0.170943253,0.482843335,1.057565126,C,X,0
0.020840221,-0.063969505,-0.263426384,-0.09683479,-0.08292538,-0.076297883,-0.033683942,0.052500578,0.631224357,0.640026618,-1.185814911,-2.03590257,-0.292975384,0.607532803,-0.566973168,-0.330223684,-0.589173062,-0.430368994,-0.57751492,-0.06622236,C,Z,1
1.010389177,0.772233376,1.083921994,1.044311695,1.340820416,0.825761394,1.238252136,0.902085871,1.281238654,-0.980764844,0.16342782,-0.311707592,-0.068346559,0.300088658,0.598318871,1.33504695,0.181210071,0.165551754,-0.671123435,0.932817092,C,Z,0
1.094939647,1.177531085,0.999937265,0.907083784,0.804251833,1.005755113,0.805540351,0.946987001,1.032389398,0.713877444,-1.130987388,1.896888748,-0.179600634,0.506327232,0.27638782,-0.181702124,0.443414676,0.574101484,-0.126205592,1.005065357,D,Z,0
1.07603957,0.699055925,0.759359829,0.791484461,0.661865674,1.091464856,1.011572809,1.021596784,1.183549103,-1.109750128,-0.741162669,-1.836005283,0.699889959,0.340928684,0.478775735,0.297860878,1.19954874,-0.193876541,1.004551706,0.575342114,D,X,1
-0.304637381,-0.183876918,0.050448079,-0.067277389,-0.100246822,-0.172145833,-0.264311157,0.120146603,0.642855494,-0.520892904,-1.086710811,0.073886936,-0.019130641,-0.29342134,-0.142069777,-0.247455098,-0.079320513,-0.092902805,-0.701833653,0.373342428,C,X,0
0.139644663,-0.378722933,0.111310625,-0.273371673,0.146565816,-0.042830062,0.141491542,0.255571331,-0.155422433,1.197178531,1.084477525,0.015908658,-0.074089267,1.240325459,-0.373608654,0.171426733,-0.443056326,0.374777519,0.958629767,-0.745041338,C,X,0
0.315914429,-0.218079815,0.249378343,-0.235234667,0.016901029,-0.021804684,-0.299108307,-0.011766571,-1.081413381,-1.688034325,-0.372064325,1.680765713,0.081627813,0.576584849,0.22429044,-0.567658141,-0.599180773,-0.276967342,0.446527963,-0.600606409,B,Y,0
0.735382041,1.046140181,0.925035589,0.850615343,0.894159798,0.825854446,1.13209199,0.69602144,0.575561926,-1.408226768,-2.477506119,-1.124165985,1.153277034,0.254702129,0.867405672,0.954045149,1.469845721,0.576066859,1.257588197,0.115334423,B,X,0
0.005748965,0.234624928,-0.113966586,0.333813905,-0.20548071,-0.030393476,0.084486995,0.077763782,-0.976620316,-1.117327009,-1.514414062,-2.269077273,0.740091538,-0.023374727,-0.250823339,0.543379489,-0.003301955,-0.515913275,0.276471595,-0.926171252,C,Z,0
1.131708855,0.781806714,1.106963467,1.027977447,1.02938706,0.869307421,0.894688973,0.768909641,0.044552166,0.379699677,-0.711319911,0.336903264,0.747261246,0.833271266,0.927472326,0.531508829,0.727918839,-0.124290845,0.905297487,0.976797475,B,Z,1
-0.012827669,0.143076263,0.014536105,-0.147040207,0.029919592,-0.163230998,0.038689715,-0.036432117,0.570486086,0.166140613,-0.701249544,1.172967699,-0.665873742,0.143610173,-0.129479417,0.717532706,-0.074656711,0.072313817,-0.312357083,0.710200462,A,Y,1
0.035916356,0.265786664,-0.04454414,-0.093826171,0.122558148,-0.164767374,0.170143879,-0.236092097,-1.489284264,-2.084331621,-1.456046493,-0.52384317,0.217270049,-0.722699918,-0.509018836,0.48068018,-0.771411075,-0.525581803,-0.05971158,0.181255506,A,Z,1
-0.180781528,0.063930365,-0.07560158,-0.399106356,-0.109581061,0.193753979,0.015687849,-0.213544515,-1.925977818,-0.124718158,0.808988609,0.629558366,0.383921847,0.430042534,0.710751643,0.552796573,0.096339965,0.410807876,-0.567063831,-0.448794502,D,X,1
1.16812871,1.131180155,0.726336992,1.069512323,0.798310253,1.137171564,1.382401094,0.869046045,-0.659023827,0.845273297,1.830743825,-0.965970925,0.385819604,0.574028707,1.146994607,0.646017861,0.661919633,0.713269645,0.561277578,0.059429346,B,Z,0
0.047673797,-0.059321492,-0.036300632,-0.057018851,0.073349282,-0.184437781,-0.16197802,-0.138760884,0.650965679,-0.072969432,0.608984446,-0.014944079,-0.298311847,0.050663588,0.468703141,-0.003308122,-0.518720848,-0.341371422,-0.368809181,-0.633179327,D,X,0
0.308421991,-0.251301379,0.102299915,0.171340496,0.086172484,-0.205216169,-0.211842342,-0.197504592,-0.926163263,-0.705755562,1.262577407,0.106505401,0.139910798,0.419612572,-0.53512772,0.104963026,-0.272286466,-0.736640086,-0.489782657,0.692050015,A,Y,0
0.832930589,1.419944358,0.852939308,1.064891721,0.897219875,0.946887897,0.777093537,0.955854249,-0.900160228,1.187427152,0.641879061,0.05202065,0.439749471,0.88322798,0.606190043,0.09829527,0.398778413,0.414703668,0.892183568,0.469530244,A,X,1
1.402040908,0.917837142,1.2457961,1.199223643,0.895573686,0.922691677,0.735530513,1.145016209,-1.366114081,-0.311467195,0.595131186,0.452274378,-0.065260228,0.836884417,0.767234268,0.761842371,0.221973721,0.603408181,0.215547573,0.203916835,C,Z,0
0.703020406,1.219430542,1.325693711,1.005462676,1.334971935,1.015134708,0.796417702,1.066475367,-0.161767281,-0.67341424,-0.456699145,0.850036395,0.681225434,0.377090437,0.868511428,0.879378096,0.346501821,0.7380054,0.615896381,0.678532687,C,X,1
0.30950104,0.158697744,-0.22045843,-0.001408997,-0.13740282,-0.066960597,0.38667195,-0.283253772,-0.425817998,0.530801584,-0.012365938,0.623235897,0.266813212,-0.428042436,-0.161824522,-0.22535328,0.058922163,-0.374137327,-0.538583413,0.35943171,A,Y,1
1.015364378,1.017731518,1.040465759,0.692483041,1.121905209,1.036994115,0.725584163,0.876326996,-1.597619729,0.987861582,-1.115126263,0.294016399,0.849212567,0.024912269,1.041189356,-0.159200691,0.95361733,0.684989607,0.886670847,0.542652258,D,Y,1
0.128544552,-0.0109788,-0.164902832,-0.146326348,-0.063749663,-0.162509154,0.223336255,-0.126091691,0.46041565,-1.070666406,-2.973306171,0.017832255,0.545236085,-0.333692027,0.314469555,-0.70849507,-0.796004229,0.614163855,-0.093485756,-0.058382061,C,X,1
1.638621514,1.133668098,1.146927509,0.938070057,0.489290081,0.999657169,0.783999478,0.804395395,0.406847635,0.294418978,0.031589006,0.488989531,0.568062317,1.238371835,0.824186389,-0.339872663,0.091452271,0.459519288,1.152470102,0.260475013,C,X,0
1.104567098,1.011986526,1.24005235,1.433987318,0.98841845,1.049890189,1.409741652,0.52297726,0.188631082,1.544841462,0.554638708,-0.596324689,0.420399144,0.34046854,0.842052495,0.508927651,0.935922285,0.482914059,0.061151743,1.606638959,B,Y,1
-0.274380229,0.032003645,0.29018551,-0.21842424,-0.219244065,0.22377892,-0.078687579,0.049921892,-0.589915396,0.330613261,0.237875156,0.53797597,0.10871954,0.809034241,0.085519746,0.144652318,0.127779849,0.379122388,0.310046599,0.791309522,C,Y,1
0.864456926,0.814097828,0.839435111,1.163985051,1.032339705,0.999239173,1.015601484,0.976565599,1.514280736,1.216723492,0.412071137,2.202243273,0.583840667,1.100708516,0.822591748,0.700733429,1.065082346,1.087727006,0.778397973,-0.286375203,A,X,0
1.077715721,1.347779933,1.283706269,1.101721675,1.314746843,0.951713887,0.409150212,0.982325342,-0.672393584,-0.998570386,0.735655144,-0.461745041,1.353774445,-0.191929509,0.135001664,0.156559883,1.361133695,0.760388222,-0.762980641,0.022810138,C,Z,1
1.053478463,1.130090019,0.769329898,0.803069043,1.139264572,0.930645685,0.856897403,0.962554536,0.129998226,1.086480123,-0.300569391,-0.778587047,-0.040825548,1.343003475,-0.649678848,-0.300094643,-0.058793021,0.438614287,0.787346497,0.567527852,C,X,1
0.000609204,0.084194589,-0.048536255,0.038379547,0.085562879,-0.022733338,0.0823906,-0.003210808,0.077585389,-2.001706002,-0.515469273,-0.327633437,-0.362459671,0.592371949,-0.345667431,0.695995788,0.847087879,-0.09392141,-0.656304134,0.148643547,D,Z,1
0.787521294,0.782073393,0.837799827,1.127464937,1.152101224,0.80433841,1.189062354,1.050438971,-0.21682705,-0.787722433,0.509887248,0.309390442,1.142458392,0.548433016,0.732692038,1.306679465,0.609935071,0.284450005,1.284099845,1.086125756,A,X,1
0.239326297,0.21459561,-0.018279912,0.064637096,0.303088962,0.007514972,0.18962859,-0.015134215,0.412355969,0.523998956,1.286947286,1.478513879,0.376800555,0.479748038,0.275641666,0.892317803,-0.259912611,-0.501716905,-0.513656712,0.632384763,C,Y,1
0.800139554,1.169634843,1.146276051,0.871666636,1.138784647,0.749298798,0.794060752,0.803596101,-0.113588114,0.851929071,0.84277403,0.136746503,1.378188994,0.550367904,0.847016305,0.485916546,1.094641727,0.346052017,1.287467157,0.19273533,B,X,0
-0.020889844,0.0829731,-0.142936135,0.103774236,0.067671488,-0.342120671,0.141882196,-0.150269094,-0.814153257,0.971930343,-0.018338067,-1.549202445,-0.03614633,0.271252115,-0.697279757,0.125796404,1.011106281,-0.646483006,-0.084272958,-0.8442961,D,Z,0
0.274731709,-0.090331895,-0.393784628,0.058994291,-0.208454318,-0.476981102,0.025109717,0.253851134,1.046712714,-0.003480849,1.235431776,-0.399070539,-0.420524215,0.31366406,-0.430001238,-0.505518565,-0.859454978,-0.82701775,-0.300826214,0.283060473,C,X,1
1.175472458,1.103235657,1.018674475,0.89035994,1.013873961,1.00818495,1.418218855,0.929582451,-0.614143531,-1.775982247,-0.178706885,0.889263425,-0.229893336,1.053911641,1.018192954,-0.11111286,0.818090244,0.522251041,0.770525492,0.159639195,D,Z,1
0.785983047,0.926077933,0.770461722,1.182694746,1.208012364,1.166720641,1.216629043,0.811719366,-0.147192751,-1.782115082,1.210166095,0.043908302,0.916046009,0.674506134,1.357559109,0.302954761,0.657144658,-0.0735328,0.848693739,0.336627705,C,X,0
1.148425498,0.839136848,0.997781599,1.133768026,1.103328889,0.960905471,1.14265325,0.740948276,-0.85744243,0.433452442,0.817992099,1.361760913,0.6704323,0.717446481,0.350531301,1.230996415,0.504645034,0.669764974,0.909454153,0.786038811,D,Z,0
0.696851177,1.162161655,1.09677533,0.842132299,0.834777602,1.245606042,1.369279184,1.029564148,0.135428835,0.472639763,-1.336977958,-1.015292374,0.248321631,1.270728597,0.31387174,1.244067314,0.949313933,0.377952219,1.034845841,1.204724742,C,X,1
0.085923644,-0.375034494,0.119005893,0.11723316,-0.053120912,-0.325108807,-0.017708843,0.022794134,-2.114693599,0.822682427,-0.258764412,-1.551026182,0.224471359,-0.410419479,0.124796238,0.596303102,0.159889021,-0.294346262,0.494975427,0.446736447,B,Z,1
0.83936421,1.000675101,1.02461564,1.072032837,1.209772828,1.222420124,0.996905672,1.429659373,0.733950478,-0.265924194,-2.013824756,-0.007708651,0.148171811,1.158049726,1.077866356,-0.366883545,0.487914287,0.405124221,0.834522371,0.656611996,B,X,1
1.3877858,1.286273356,0.936982654,0.960360865,1.104792102,0.78409343,1.291120096,1.18114352,-0.796986669,-1.076954541,-1.013605842,1.10867442,0.648100222,-0.493145306,0.396622798,1.027682773,0.141250699,1.007671393,0.50200063,-0.10935555,B,Y,0
-0.014099756,0.091554573,-0.309792105,0.244056579,0.216839649,-0.077575156,-0.091093411,0.361526161,0.096754918,1.037005324,0.142688412,-1.979594276,0.685549407,0.8816494,1.323942107,0.018981864,-0.255934201,-0.045694836,1.030107036,-0.186479255,D,Z,0
0.681059387,0.940982017,1.318888478,0.872482492,1.5001801,1.164059675,0.78485267,1.14198655,-0.467738684,-1.21346336,1.395101907,-1.533392089,0.9519457,-0.254304727,1.473652114,0.424708226,0.497334713,0.699792277,0.292718068,0.142547076,C,Y,0
-0.056220059,0.214030048,0.015496104,0.005691516,-0.009793006,0.034293864,-0.059573361,0.441971133,0.101630054,1.301102063,0.241409116,-1.181193539,-0.272144147,0.309144652,-0.454826013,0.235196371,0.069431995,0.492475052,-0.023798623,0.193913671,D,Y,1
